version,participant,session,condition,indivMean,test,paradigm,nback,materials,participants,days
v12,59102d52f601090001e80b82,2,exp,1,phrase,E,yes,TN2x2-Exp,Prolific,2
v12,5aa8ebf089de8200013f8c48,2,exp,0.875,phrase,E,yes,TN2x2-Exp,Prolific,2
v12,5c0b388b9c7b1100015ab55f,2,exp,0.5,phrase,E,yes,TN2x2-Exp,Prolific,2
v12,5cdf4dd618f742000174cd3f,2,exp,0.625,phrase,E,yes,TN2x2-Exp,Prolific,2
v12,5cf272137e2e1400157f2b3b,2,exp,0.375,phrase,E,yes,TN2x2-Exp,Prolific,2
v12,5e9a5763b804c70e5b5bf37b,2,exp,1,phrase,E,yes,TN2x2-Exp,Prolific,2
v12,5eaf89868dc798686228174b,2,exp,0.875,phrase,E,yes,TN2x2-Exp,Prolific,2
v12,5ebe172a6d155d018177a84d,2,exp,0.625,phrase,E,yes,TN2x2-Exp,Prolific,2
v12,5ec85e9240ce74335fcd7b64,2,exp,0.75,phrase,E,yes,TN2x2-Exp,Prolific,2
v12,5ecc5a663823de80ecbe966a,2,exp,0.625,phrase,E,yes,TN2x2-Exp,Prolific,2
v12,5f75db6fa9ca2429bcc862a4,2,exp,0.625,phrase,E,yes,TN2x2-Exp,Prolific,2
v12,60f6c4f53095de7e7dd90581,2,exp,0.625,phrase,E,yes,TN2x2-Exp,Prolific,2
v12,613b53e4038b14ab5bf1f889,2,exp,0.625,phrase,E,yes,TN2x2-Exp,Prolific,2
v12,6234866ad5f13fac2a5cf725,2,exp,0.625,phrase,E,yes,TN2x2-Exp,Prolific,2
v12,570b7f8fb9b52b00102d9723,2,exp,0.416666667,sentence,E,yes,TN2x2-Exp,Prolific,2
v12,59102d52f601090001e80b82,2,exp,1,sentence,E,yes,TN2x2-Exp,Prolific,2
v12,5aa8ebf089de8200013f8c48,2,exp,0.666666667,sentence,E,yes,TN2x2-Exp,Prolific,2
v12,5c0b388b9c7b1100015ab55f,2,exp,0.5,sentence,E,yes,TN2x2-Exp,Prolific,2
v12,5cdf4dd618f742000174cd3f,2,exp,0.666666667,sentence,E,yes,TN2x2-Exp,Prolific,2
v12,5cf272137e2e1400157f2b3b,2,exp,0.583333333,sentence,E,yes,TN2x2-Exp,Prolific,2
v12,5e9a5763b804c70e5b5bf37b,2,exp,1,sentence,E,yes,TN2x2-Exp,Prolific,2
v12,5eaf89868dc798686228174b,2,exp,0.75,sentence,E,yes,TN2x2-Exp,Prolific,2
v12,5ebe172a6d155d018177a84d,2,exp,0.75,sentence,E,yes,TN2x2-Exp,Prolific,2
v12,5ec85e9240ce74335fcd7b64,2,exp,0.666666667,sentence,E,yes,TN2x2-Exp,Prolific,2
v12,5ecc5a663823de80ecbe966a,2,exp,0.583333333,sentence,E,yes,TN2x2-Exp,Prolific,2
v12,5f75db6fa9ca2429bcc862a4,2,exp,0.833333333,sentence,E,yes,TN2x2-Exp,Prolific,2
v12,60f6c4f53095de7e7dd90581,2,exp,0.583333333,sentence,E,yes,TN2x2-Exp,Prolific,2
v12,613b53e4038b14ab5bf1f889,2,exp,0.333333333,sentence,E,yes,TN2x2-Exp,Prolific,2
v12,6234866ad5f13fac2a5cf725,2,exp,0.5,sentence,E,yes,TN2x2-Exp,Prolific,2
v13,p01,2,exp,1,phrase,E,yes,TN2x2-Exp,Haskins (In-person),2
v13,p02,2,exp,0.875,phrase,E,yes,TN2x2-Exp,Haskins (In-person),2
v13,p03,2,exp,1,phrase,E,yes,TN2x2-Exp,Haskins (In-person),2
v13,p04,2,exp,0.25,phrase,E,yes,TN2x2-Exp,Haskins (In-person),2
v13,p05,2,exp,0.625,phrase,E,yes,TN2x2-Exp,Haskins (In-person),2
v13,p06,2,exp,0.5,phrase,E,yes,TN2x2-Exp,Haskins (In-person),2
v13,p07,2,exp,0.625,phrase,E,yes,TN2x2-Exp,Haskins (In-person),2
v13,p08,2,exp,0.875,phrase,E,yes,TN2x2-Exp,Haskins (In-person),2
v13,p09,2,exp,0.75,phrase,E,yes,TN2x2-Exp,Haskins (In-person),2
v13,p10,2,exp,0.375,phrase,E,yes,TN2x2-Exp,Haskins (In-person),2
v13,p11,2,exp,0.875,phrase,E,yes,TN2x2-Exp,Haskins (In-person),2
v13,p12,2,exp,0.875,phrase,E,yes,TN2x2-Exp,Haskins (In-person),2
v13,p01,2,exp,0.666666667,sentence,E,yes,TN2x2-Exp,Haskins (In-person),2
v13,p02,2,exp,0.75,sentence,E,yes,TN2x2-Exp,Haskins (In-person),2
v13,p03,2,exp,0.666666667,sentence,E,yes,TN2x2-Exp,Haskins (In-person),2
v13,p04,2,exp,0.583333333,sentence,E,yes,TN2x2-Exp,Haskins (In-person),2
v13,p05,2,exp,0.75,sentence,E,yes,TN2x2-Exp,Haskins (In-person),2
v13,p06,2,exp,0.75,sentence,E,yes,TN2x2-Exp,Haskins (In-person),2
v13,p07,2,exp,0.416666667,sentence,E,yes,TN2x2-Exp,Haskins (In-person),2
v13,p08,2,exp,0.5,sentence,E,yes,TN2x2-Exp,Haskins (In-person),2
v13,p09,2,exp,0.583333333,sentence,E,yes,TN2x2-Exp,Haskins (In-person),2
v13,p10,2,exp,0.416666667,sentence,E,yes,TN2x2-Exp,Haskins (In-person),2
v13,p11,2,exp,0.5,sentence,E,yes,TN2x2-Exp,Haskins (In-person),2
v13,p12,2,exp,0.5,sentence,E,yes,TN2x2-Exp,Haskins (In-person),2
v14,590819e205fbfc000147720c,1,exp,0.75,phrase,F,yes,TN2x2-Exp,Prolific,1
v14,5bf408f7f35e0c000101693a,1,exp,0.125,phrase,F,yes,TN2x2-Exp,Prolific,1
v14,5e9749b44592572013c96868,1,exp,0.75,phrase,F,yes,TN2x2-Exp,Prolific,1
v14,5efa9ca98dd7fe8eefe7b16f,1,exp,0.5,phrase,F,yes,TN2x2-Exp,Prolific,1
v14,5f35742998f31a13a1582100,1,exp,0.875,phrase,F,yes,TN2x2-Exp,Prolific,1
v14,5f727fee07055f1d02a05a99,1,exp,0.75,phrase,F,yes,TN2x2-Exp,Prolific,1
v14,5fe7830f60d5fb11b5e2893e,1,exp,0.75,phrase,F,yes,TN2x2-Exp,Prolific,1
v14,601384a93161f727956f25bc,1,exp,0.875,phrase,F,yes,TN2x2-Exp,Prolific,1
v14,6060cc2bf9ba38d90b1a6f12,1,exp,0.5,phrase,F,yes,TN2x2-Exp,Prolific,1
v14,60624e11f9777c313cbc9b0a,1,exp,1,phrase,F,yes,TN2x2-Exp,Prolific,1
v14,60f3875c0ffbd69c03e0337f,1,exp,0.625,phrase,F,yes,TN2x2-Exp,Prolific,1
v14,6102d660e2f09dd991f8a13c,1,exp,0.375,phrase,F,yes,TN2x2-Exp,Prolific,1
v14,610b164074738771ef9acb0a,1,exp,0.75,phrase,F,yes,TN2x2-Exp,Prolific,1
v14,6176071ec607f4e230dc59ff,1,exp,0.375,phrase,F,yes,TN2x2-Exp,Prolific,1
v14,628d78a2ccf4a41f24c2d2d8,1,exp,0.5,phrase,F,yes,TN2x2-Exp,Prolific,1
v14,590819e205fbfc000147720c,1,exp,0.5,sentence,F,yes,TN2x2-Exp,Prolific,1
v14,5bf408f7f35e0c000101693a,1,exp,0.5,sentence,F,yes,TN2x2-Exp,Prolific,1
v14,5e9749b44592572013c96868,1,exp,0.416666667,sentence,F,yes,TN2x2-Exp,Prolific,1
v14,5efa9ca98dd7fe8eefe7b16f,1,exp,0.5,sentence,F,yes,TN2x2-Exp,Prolific,1
v14,5f35742998f31a13a1582100,1,exp,0.5,sentence,F,yes,TN2x2-Exp,Prolific,1
v14,5f727fee07055f1d02a05a99,1,exp,0.583333333,sentence,F,yes,TN2x2-Exp,Prolific,1
v14,5fe7830f60d5fb11b5e2893e,1,exp,0.583333333,sentence,F,yes,TN2x2-Exp,Prolific,1
v14,601384a93161f727956f25bc,1,exp,0.666666667,sentence,F,yes,TN2x2-Exp,Prolific,1
v14,6060cc2bf9ba38d90b1a6f12,1,exp,0.166666667,sentence,F,yes,TN2x2-Exp,Prolific,1
v14,60624e11f9777c313cbc9b0a,1,exp,0.5,sentence,F,yes,TN2x2-Exp,Prolific,1
v14,60f3875c0ffbd69c03e0337f,1,exp,0.416666667,sentence,F,yes,TN2x2-Exp,Prolific,1
v14,6102d660e2f09dd991f8a13c,1,exp,0.666666667,sentence,F,yes,TN2x2-Exp,Prolific,1
v14,610b164074738771ef9acb0a,1,exp,0.666666667,sentence,F,yes,TN2x2-Exp,Prolific,1
v14,6176071ec607f4e230dc59ff,1,exp,0.416666667,sentence,F,yes,TN2x2-Exp,Prolific,1
v14,628d78a2ccf4a41f24c2d2d8,1,exp,0.75,sentence,F,yes,TN2x2-Exp,Prolific,1
v15,55b6ed4afdf99b437183fa6f,1,exp,0.5,phrase,G,yes,TN2x2-Exp,Prolific,1
v15,5cabaa10ed17090015e1eb75,1,exp,0.875,phrase,G,yes,TN2x2-Exp,Prolific,1
v15,5cd813aca9a8c4001963a0aa,1,exp,0.5,phrase,G,yes,TN2x2-Exp,Prolific,1
v15,5e38397719e44f0244389781,1,exp,0.375,phrase,G,yes,TN2x2-Exp,Prolific,1
v15,5e6473fbc15dbe1f71eea95b,1,exp,0.5,phrase,G,yes,TN2x2-Exp,Prolific,1
v15,5ee09c1a0c2ad1027f541f53,1,exp,0.875,phrase,G,yes,TN2x2-Exp,Prolific,1
v15,5efa5e5318bc3f88c33c96d3,1,exp,0.75,phrase,G,yes,TN2x2-Exp,Prolific,1
v15,5f3d49c430715f09ebb6389e,1,exp,0.875,phrase,G,yes,TN2x2-Exp,Prolific,1
v15,5f6268cd932d572bb434a9d8,1,exp,0.625,phrase,G,yes,TN2x2-Exp,Prolific,1
v15,5f8359dc31c65e0fca60103f,1,exp,0.625,phrase,G,yes,TN2x2-Exp,Prolific,1
v15,5fb2a36beb05718ea82fa6ff,1,exp,0.625,phrase,G,yes,TN2x2-Exp,Prolific,1
v15,602603f9a70f0422cf0c9189,1,exp,0.625,phrase,G,yes,TN2x2-Exp,Prolific,1
v15,607ee7232fb723e021ea8bd5,1,exp,0.5,phrase,G,yes,TN2x2-Exp,Prolific,1
v15,60850f02822cdda28b5ecfcb,1,exp,0.5,phrase,G,yes,TN2x2-Exp,Prolific,1
v15,60dc5db16a1f021ec91dbb76,1,exp,0.75,phrase,G,yes,TN2x2-Exp,Prolific,1
v15,60e45a8df3027ddbbe481a65,1,exp,0.5,phrase,G,yes,TN2x2-Exp,Prolific,1
v15,6118ad8ee236d50188f3cd1b,1,exp,0.75,phrase,G,yes,TN2x2-Exp,Prolific,1
v15,613041ad32f566d195975bab,1,exp,0.75,phrase,G,yes,TN2x2-Exp,Prolific,1
v15,62a378da05bc514b69023189,1,exp,0.375,phrase,G,yes,TN2x2-Exp,Prolific,1
v15,55b6ed4afdf99b437183fa6f,1,exp,0.5,sentence,G,yes,TN2x2-Exp,Prolific,1
v15,5cabaa10ed17090015e1eb75,1,exp,0.583333333,sentence,G,yes,TN2x2-Exp,Prolific,1
v15,5cd813aca9a8c4001963a0aa,1,exp,0.333333333,sentence,G,yes,TN2x2-Exp,Prolific,1
v15,5e38397719e44f0244389781,1,exp,0.583333333,sentence,G,yes,TN2x2-Exp,Prolific,1
v15,5e6473fbc15dbe1f71eea95b,1,exp,0.333333333,sentence,G,yes,TN2x2-Exp,Prolific,1
v15,5ee09c1a0c2ad1027f541f53,1,exp,0.666666667,sentence,G,yes,TN2x2-Exp,Prolific,1
v15,5efa5e5318bc3f88c33c96d3,1,exp,0.416666667,sentence,G,yes,TN2x2-Exp,Prolific,1
v15,5f3d49c430715f09ebb6389e,1,exp,0.833333333,sentence,G,yes,TN2x2-Exp,Prolific,1
v15,5f6268cd932d572bb434a9d8,1,exp,0.583333333,sentence,G,yes,TN2x2-Exp,Prolific,1
v15,5f8359dc31c65e0fca60103f,1,exp,0.333333333,sentence,G,yes,TN2x2-Exp,Prolific,1
v15,5fb2a36beb05718ea82fa6ff,1,exp,0.75,sentence,G,yes,TN2x2-Exp,Prolific,1
v15,602603f9a70f0422cf0c9189,1,exp,0.333333333,sentence,G,yes,TN2x2-Exp,Prolific,1
v15,607ee7232fb723e021ea8bd5,1,exp,0.666666667,sentence,G,yes,TN2x2-Exp,Prolific,1
v15,60850f02822cdda28b5ecfcb,1,exp,0.333333333,sentence,G,yes,TN2x2-Exp,Prolific,1
v15,60dc5db16a1f021ec91dbb76,1,exp,0.583333333,sentence,G,yes,TN2x2-Exp,Prolific,1
v15,60e45a8df3027ddbbe481a65,1,exp,0.583333333,sentence,G,yes,TN2x2-Exp,Prolific,1
v15,6118ad8ee236d50188f3cd1b,1,exp,0.5,sentence,G,yes,TN2x2-Exp,Prolific,1
v15,613041ad32f566d195975bab,1,exp,0.666666667,sentence,G,yes,TN2x2-Exp,Prolific,1
v15,62a378da05bc514b69023189,1,exp,0.5,sentence,G,yes,TN2x2-Exp,Prolific,1
v16,5765b92cf96b100001f64c9a,1,exp,0.5,phrase,H,yes,TN2x2-Exp,Prolific,1
v16,5b48f2d0ff7497000125165e,1,exp,0.625,phrase,H,yes,TN2x2-Exp,Prolific,1
v16,5b5a822e1ad8270001c4f28d,1,exp,0.75,phrase,H,yes,TN2x2-Exp,Prolific,1
v16,5b98d9362cca9c0001de161f,1,exp,0.625,phrase,H,yes,TN2x2-Exp,Prolific,1
v16,5cd063ce657e300016f6c95a,1,exp,0.625,phrase,H,yes,TN2x2-Exp,Prolific,1
v16,5d0a5a51a068020001b0c4cb,1,exp,0.25,phrase,H,yes,TN2x2-Exp,Prolific,1
v16,5d4a36e8a61675000169036f,1,exp,0.375,phrase,H,yes,TN2x2-Exp,Prolific,1
v16,5dcc3ec7db13278d75c8622f,1,exp,0.5,phrase,H,yes,TN2x2-Exp,Prolific,1
v16,5dd0098e01fadf0fa6c3a15f,1,exp,0.75,phrase,H,yes,TN2x2-Exp,Prolific,1
v16,5de7d12c26dd95000b6824c5,1,exp,0.375,phrase,H,yes,TN2x2-Exp,Prolific,1
v16,5e6a45499afc710a6a279e37,1,exp,0.75,phrase,H,yes,TN2x2-Exp,Prolific,1
v16,5eb087ed7f6d1e1232690d6a,1,exp,1,phrase,H,yes,TN2x2-Exp,Prolific,1
v16,6012d72452fa5e0a61da2fd9,1,exp,0.625,phrase,H,yes,TN2x2-Exp,Prolific,1
v16,6019bbb66e5c2815ba3728b6,1,exp,1,phrase,H,yes,TN2x2-Exp,Prolific,1
v16,60d13d406f3b34d6791c8831,1,exp,0.625,phrase,H,yes,TN2x2-Exp,Prolific,1
v16,614bbf1e7de43dee7386fe3f,1,exp,0.5,phrase,H,yes,TN2x2-Exp,Prolific,1
v16,615e8d0ac26e9a2f04f94a6f,1,exp,0.5,phrase,H,yes,TN2x2-Exp,Prolific,1
v16,6234866ad5f13fac2a5cf725,1,exp,0.5,phrase,H,yes,TN2x2-Exp,Prolific,1
v16,62a378da05bc514b69023189,1,exp,0.25,phrase,H,yes,TN2x2-Exp,Prolific,1
v16,631a114b543a75e72096fc17,1,exp,1,phrase,H,yes,TN2x2-Exp,Prolific,1
v16,5765b92cf96b100001f64c9a,1,exp,0.333333333,sentence,H,yes,TN2x2-Exp,Prolific,1
v16,5b48f2d0ff7497000125165e,1,exp,0.666666667,sentence,H,yes,TN2x2-Exp,Prolific,1
v16,5b5a822e1ad8270001c4f28d,1,exp,0.5,sentence,H,yes,TN2x2-Exp,Prolific,1
v16,5b98d9362cca9c0001de161f,1,exp,0.833333333,sentence,H,yes,TN2x2-Exp,Prolific,1
v16,5cd063ce657e300016f6c95a,1,exp,0.583333333,sentence,H,yes,TN2x2-Exp,Prolific,1
v16,5d0a5a51a068020001b0c4cb,1,exp,0.416666667,sentence,H,yes,TN2x2-Exp,Prolific,1
v16,5d4a36e8a61675000169036f,1,exp,0.5,sentence,H,yes,TN2x2-Exp,Prolific,1
v16,5dcc3ec7db13278d75c8622f,1,exp,0.333333333,sentence,H,yes,TN2x2-Exp,Prolific,1
v16,5dd0098e01fadf0fa6c3a15f,1,exp,1,sentence,H,yes,TN2x2-Exp,Prolific,1
v16,5de7d12c26dd95000b6824c5,1,exp,0.583333333,sentence,H,yes,TN2x2-Exp,Prolific,1
v16,5e6a45499afc710a6a279e37,1,exp,0.666666667,sentence,H,yes,TN2x2-Exp,Prolific,1
v16,5eb087ed7f6d1e1232690d6a,1,exp,0.5,sentence,H,yes,TN2x2-Exp,Prolific,1
v16,6012d72452fa5e0a61da2fd9,1,exp,0.416666667,sentence,H,yes,TN2x2-Exp,Prolific,1
v16,6019bbb66e5c2815ba3728b6,1,exp,1,sentence,H,yes,TN2x2-Exp,Prolific,1
v16,60d13d406f3b34d6791c8831,1,exp,0.75,sentence,H,yes,TN2x2-Exp,Prolific,1
v16,614bbf1e7de43dee7386fe3f,1,exp,0.416666667,sentence,H,yes,TN2x2-Exp,Prolific,1
v16,615e8d0ac26e9a2f04f94a6f,1,exp,0.5,sentence,H,yes,TN2x2-Exp,Prolific,1
v16,6234866ad5f13fac2a5cf725,1,exp,0.666666667,sentence,H,yes,TN2x2-Exp,Prolific,1
v16,62a378da05bc514b69023189,1,exp,0.666666667,sentence,H,yes,TN2x2-Exp,Prolific,1
v16,631a114b543a75e72096fc17,1,exp,1,sentence,H,yes,TN2x2-Exp,Prolific,1
v17,59235471e937bd0001ca0245,1,exp,0.75,phrase,H,no,TN2x2-Exp,Prolific,1
v17,592c46c1a03e4600010af25f,1,exp,1,phrase,H,no,TN2x2-Exp,Prolific,1
v17,5a0234ab7542890001aa646e,1,exp,0.375,phrase,H,no,TN2x2-Exp,Prolific,1
v17,5d728c6f1c91d40001a4b6ad,1,exp,0.875,phrase,H,no,TN2x2-Exp,Prolific,1
v17,5db65befdbe39d000c5c7fc4,1,exp,1,phrase,H,no,TN2x2-Exp,Prolific,1
v17,5df4892578322533c70aecdf,1,exp,0.5,phrase,H,no,TN2x2-Exp,Prolific,1
v17,5e95116fcd40fa88e616d9d9,1,exp,0.625,phrase,H,no,TN2x2-Exp,Prolific,1
v17,5f765a3c8a6ec010370c9cc1,1,exp,0.75,phrase,H,no,TN2x2-Exp,Prolific,1
v17,5fb2e72ac95e4c9ab7a082da,1,exp,0.5,phrase,H,no,TN2x2-Exp,Prolific,1
v17,5ffe97d636fe8d54580c662e,1,exp,0.375,phrase,H,no,TN2x2-Exp,Prolific,1
v17,60109112b98c813e364bc621,1,exp,0.875,phrase,H,no,TN2x2-Exp,Prolific,1
v17,606cd35c0bb26a795b9cb148,1,exp,0.875,phrase,H,no,TN2x2-Exp,Prolific,1
v17,60f33a0abc722ea24c23ea90,1,exp,0.5,phrase,H,no,TN2x2-Exp,Prolific,1
v17,60fdd1d153b38a0bfe48b972,1,exp,0.375,phrase,H,no,TN2x2-Exp,Prolific,1
v17,61506f90721dcdeca6e77c2d,1,exp,0.875,phrase,H,no,TN2x2-Exp,Prolific,1
v17,6164d593d3783a588b11017b,1,exp,0.5,phrase,H,no,TN2x2-Exp,Prolific,1
v17,62e2bd78c455614849554651,1,exp,0.5,phrase,H,no,TN2x2-Exp,Prolific,1
v17,62f83cb59e7df1ff5d4c5a59,1,exp,0.875,phrase,H,no,TN2x2-Exp,Prolific,1
v17,631d01a7f68770a653242d49,1,exp,1,phrase,H,no,TN2x2-Exp,Prolific,1
v17,6330fc83d2898dddbad50885,1,exp,0.5,phrase,H,no,TN2x2-Exp,Prolific,1
v17,59235471e937bd0001ca0245,1,exp,0.416666667,sentence,H,no,TN2x2-Exp,Prolific,1
v17,592c46c1a03e4600010af25f,1,exp,1,sentence,H,no,TN2x2-Exp,Prolific,1
v17,5a0234ab7542890001aa646e,1,exp,0.416666667,sentence,H,no,TN2x2-Exp,Prolific,1
v17,5d728c6f1c91d40001a4b6ad,1,exp,0.833333333,sentence,H,no,TN2x2-Exp,Prolific,1
v17,5db65befdbe39d000c5c7fc4,1,exp,1,sentence,H,no,TN2x2-Exp,Prolific,1
v17,5df4892578322533c70aecdf,1,exp,0.583333333,sentence,H,no,TN2x2-Exp,Prolific,1
v17,5e95116fcd40fa88e616d9d9,1,exp,0.666666667,sentence,H,no,TN2x2-Exp,Prolific,1
v17,5f765a3c8a6ec010370c9cc1,1,exp,0.166666667,sentence,H,no,TN2x2-Exp,Prolific,1
v17,5fb2e72ac95e4c9ab7a082da,1,exp,0.583333333,sentence,H,no,TN2x2-Exp,Prolific,1
v17,5ffe97d636fe8d54580c662e,1,exp,0.583333333,sentence,H,no,TN2x2-Exp,Prolific,1
v17,60109112b98c813e364bc621,1,exp,0.916666667,sentence,H,no,TN2x2-Exp,Prolific,1
v17,606cd35c0bb26a795b9cb148,1,exp,1,sentence,H,no,TN2x2-Exp,Prolific,1
v17,60f33a0abc722ea24c23ea90,1,exp,0.666666667,sentence,H,no,TN2x2-Exp,Prolific,1
v17,60fdd1d153b38a0bfe48b972,1,exp,0.666666667,sentence,H,no,TN2x2-Exp,Prolific,1
v17,61506f90721dcdeca6e77c2d,1,exp,0.916666667,sentence,H,no,TN2x2-Exp,Prolific,1
v17,6164d593d3783a588b11017b,1,exp,0.166666667,sentence,H,no,TN2x2-Exp,Prolific,1
v17,62e2bd78c455614849554651,1,exp,0.5,sentence,H,no,TN2x2-Exp,Prolific,1
v17,62f83cb59e7df1ff5d4c5a59,1,exp,0.916666667,sentence,H,no,TN2x2-Exp,Prolific,1
v17,631d01a7f68770a653242d49,1,exp,0.833333333,sentence,H,no,TN2x2-Exp,Prolific,1
v17,6330fc83d2898dddbad50885,1,exp,0.5,sentence,H,no,TN2x2-Exp,Prolific,1
v18,5b0dfcef9663ee000145af34,2,exp,1,phrase,H,no,TN2x2-Exp,Prolific,2
v18,5b9fa85b4bca610001d791f3,2,exp,0.375,phrase,H,no,TN2x2-Exp,Prolific,2
v18,5be3cc379ef8f70001c86af1,2,exp,1,phrase,H,no,TN2x2-Exp,Prolific,2
v18,5ccc60abe787e000167f8143,2,exp,0.875,phrase,H,no,TN2x2-Exp,Prolific,2
v18,5cec5281dfb2720019961f4d,2,exp,0.625,phrase,H,no,TN2x2-Exp,Prolific,2
v18,5e649a2aef9fad22148acad3,2,exp,0.875,phrase,H,no,TN2x2-Exp,Prolific,2
v18,5e72cb7f4fabc9222100f9b8,2,exp,0.5,phrase,H,no,TN2x2-Exp,Prolific,2
v18,5e9f4b15daa0ba0ac0d460ea,2,exp,1,phrase,H,no,TN2x2-Exp,Prolific,2
v18,5ed1b2f28a0f691134016817,2,exp,1,phrase,H,no,TN2x2-Exp,Prolific,2
v18,5ef76ff7d195c248bfe25115,2,exp,0.625,phrase,H,no,TN2x2-Exp,Prolific,2
v18,5f4d3cb5fdda0b2c403fb801,2,exp,0.25,phrase,H,no,TN2x2-Exp,Prolific,2
v18,60b1a6ceb8ed805efaa99650,2,exp,1,phrase,H,no,TN2x2-Exp,Prolific,2
v18,6100532c7908d47c93f60c5e,2,exp,0.875,phrase,H,no,TN2x2-Exp,Prolific,2
v18,6101a1b6117210cbfabf75f5,2,exp,1,phrase,H,no,TN2x2-Exp,Prolific,2
v18,612682ec747ac2d5df40f7df,2,exp,0.5,phrase,H,no,TN2x2-Exp,Prolific,2
v18,62fa92c1ef01dd4045549acb,2,exp,0.5,phrase,H,no,TN2x2-Exp,Prolific,2
v18,62fb84322433c8d7e890a145,2,exp,0.25,phrase,H,no,TN2x2-Exp,Prolific,2
v18,62fd42136d0fe24eccb23ec9,2,exp,0.375,phrase,H,no,TN2x2-Exp,Prolific,2
v18,630ae85d349d91251756e24f,2,exp,1,phrase,H,no,TN2x2-Exp,Prolific,2
v18,63254db937c17e8e9200fd54,2,exp,0.375,phrase,H,no,TN2x2-Exp,Prolific,2
v18,5b0dfcef9663ee000145af34,2,exp,1,sentence,H,no,TN2x2-Exp,Prolific,2
v18,5b9fa85b4bca610001d791f3,2,exp,0.416666667,sentence,H,no,TN2x2-Exp,Prolific,2
